Client,SKU,Nama Produk,MODEL,WARNA,SIZE,Kategori,HPP Bahan,Upah Cutting,Upah Jahit,Upah Lubang-Kancing,Upah Buang Benang,Upah QC,Upah Steam,Upah Packing,oprasional Rumah,Oprasional Listrik,Oprasional Sehari-hari,Uang makan,Variasi,Karet,Tali,Stoper,Mata itik,Sleting Topi,Sleting Saku,Sleting Badan,Kain Keras,Kain saku,Kancing,Puring,Benang,Harga Jual
Elyasr Kids,ely278,Celana Arslan LIGHT Grey - M,Celana Arslan,LIGHT Grey,M,Celana Dril,17745,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,36163
Elyasr Kids,ely279,Celana Arslan LIGHT Grey - L,Celana Arslan,LIGHT Grey,L,Celana Dril,21600,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,40872
Elyasr Kids,ely280,Celana Arslan LIGHT Grey - XL,Celana Arslan,LIGHT Grey,XL,Celana Dril,21600,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,40872
Elyasr Kids,ely281,Celana Arslan LIGHT Grey - XXL,Celana Arslan,LIGHT Grey,XXL,Celana Dril,31050,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,50682
Elyasr Kids,ely282,Celana Arslan LIGHT Grey - XXXL,Celana Arslan,LIGHT Grey,XXXL,Celana Dril,31050,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,50682
Elyasr Kids,ely283,Celana Arslan Mustard - S,Celana Arslan,Mustard,S,Celana Dril,17745,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,36163
Elyasr Kids,ely284,Celana Arslan Mustard - M,Celana Arslan,Mustard,M,Celana Dril,17745,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,36163
Elyasr Kids,ely285,Celana Arslan Mustard - L,Celana Arslan,Mustard,L,Celana Dril,21600,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,40872
Elyasr Kids,ely286,Celana Arslan Mustard - XL,Celana Arslan,Mustard,XL,Celana Dril,21600,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,40872
Elyasr Kids,ely287,Celana Arslan Mustard - XXL,Celana Arslan,Mustard,XXL,Celana Dril,31050,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,50682
Elyasr Kids,ely288,Celana Arslan Mustard - XXXL,Celana Arslan,Mustard,XXXL,Celana Dril,31050,1500,7000,,200,250,200,150,1000,500,1000,750,0,2000,0,0,0,0,0,0,0,500,0,,1000,50682
Elyasr Kids,ely350,Dravo Black - M,Dravo,Black,M,Jacket,22425,3000,21000,0,350,250,0,150,2000,1000,1000,2000,1000,2000,1500,800,500,0,2500,6250,0,0,0,8500,1000,81364
Elyasr Kids,ely351,Dravo Black - L,Dravo,Black,L,Jacket,26325,3000,21000,0,350,250,0,150,2000,1000,1000,2000,1000,2000,1500,800,500,0,2500,6250,0,0,0,8500,1000,83580
Elyasr Kids,ely352,Dravo Black - XL,Dravo,Black,XL,Jacket,26325,3000,21000,0,350,250,0,150,2000,1000,1000,2000,1000,2000,1500,800,500,0,2500,6250,0,0,0,8500,1000,83580
Elyasr Kids,ely353,Dravo Black - XXL,Dravo,Black,XXL,Jacket,30225,3000,21000,0,350,250,0,150,2000,1000,1000,2000,1000,2000,1500,800,500,0,2500,6250,0,0,0,8500,1000,89148
Elyasr Kids,ely354,Dravo Black - XXXL,Dravo,Black,XXXL,Jacket,30225,3000,21000,0,350,250,0,150,2000,1000,1000,2000,1000,2000,1500,800,500,0,2500,6250,0,0,0,8500,1000,89148
Elyasr Kids,ely355,Dravo Navy - M,Dravo,Navy,M,Jacket,22425,3000,21000,0,350,250,0,150,2000,1000,1000,2000,1000,2000,1500,800,500,0,2500,6250,0,0,0,8500,1000,81364
Elyasr Kids,ely356,Dravo Navy - L,Dravo,Navy,L,Jacket,26325,3000,21000,0,350,250,0,150,2000,1000,1000,2000,1000,2000,1500,800,500,0,2500,6250,0,0,0,8500,1000,83580
Elyasr Kids,ely357,Dravo Navy - XL,Dravo,Navy,XL,Jacket,26325,3000,21000,0,350,250,0,150,2000,1000,1000,2000,1000,2000,1500,800,500,0,2500,6250,0,0,0,8500,1000,83580
Elyasr Kids,ely358,Dravo Navy - XXL,Dravo,Navy,XXL,Jacket,30225,3000,21000,0,350,250,0,150,2000,1000,1000,2000,1000,2000,1500,800,500,0,2500,6250,0,0,0,8500,1000,89148
Elyasr Kids,ely359,Dravo Navy - XXXL,Dravo,Navy,XXXL,Jacket,30225,3000,21000,0,350,250,0,150,2000,1000,1000,2000,1000,2000,1500,800,500,0,2500,6250,0,0,0,8500,1000,89148
Elyasr Kids,ely360,El Anorax Black Grey - M,El Anorax,Black Grey,M,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely361,El Anorax Black Grey - L,El Anorax,Black Grey,L,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely362,El Anorax Black Grey - XL,El Anorax,Black Grey,XL,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely363,El Anorax Black Grey - XXL,El Anorax,Black Grey,XXL,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely364,El Anorax Black Grey - XXXL,El Anorax,Black Grey,XXXL,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely365,El Anorax Black Turkish - M,El Anorax,Black Turkish,M,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely366,El Anorax Black Turkish - L,El Anorax,Black Turkish,L,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely367,El Anorax Black Turkish - XL,El Anorax,Black Turkish,XL,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely368,El Anorax Black Turkish - XXL,El Anorax,Black Turkish,XXL,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely369,El Anorax Black Turkish - XXXL,El Anorax,Black Turkish,XXXL,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely370,El Anorax Mustard Black - M,El Anorax,Mustard Black,M,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely371,El Anorax Mustard Black - L,El Anorax,Mustard Black,L,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely372,El Anorax Mustard Black - XL,El Anorax,Mustard Black,XL,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely373,El Anorax Mustard Black - XXL,El Anorax,Mustard Black,XXL,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely374,El Anorax Mustard Black - XXXL,El Anorax,Mustard Black,XXXL,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely375,El Anorax Mustard Grey - M,El Anorax,Mustard Grey,M,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely376,El Anorax Mustard Grey - L,El Anorax,Mustard Grey,L,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely377,El Anorax Mustard Grey - XL,El Anorax,Mustard Grey,XL,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely378,El Anorax Mustard Grey - XXL,El Anorax,Mustard Grey,XXL,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely379,El Anorax Mustard Grey - XXXL,El Anorax,Mustard Grey,XXXL,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely380,El Anorax Turkish Grey - M,El Anorax,Turkish Grey,M,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely381,El Anorax Turkish Grey - L,El Anorax,Turkish Grey,L,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely382,El Anorax Turkish Grey - XL,El Anorax,Turkish Grey,XL,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely383,El Anorax Turkish Grey - XXL,El Anorax,Turkish Grey,XXL,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely384,El Anorax Turkish Grey - XXXL,El Anorax,Turkish Grey,XXXL,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely726,El Anorax Navy Grey - M,El Anorax,Navy Grey,M,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely727,El Anorax Navy Grey - L,El Anorax,Navy Grey,L,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely728,El Anorax Navy Mustard - L,El Anorax,Navy Mustard,L,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely729,El Anorax Petrol Grey - M,El Anorax,Petrol Grey,M,Jacket,,,,,,,,,,,,,,,,,,,,,,,,,,
Elyasr Kids,ely439,Heritage Beige Panjang - S,Heritage Panjang,Beige Panjang,S,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely440,Heritage Beige Panjang - M,Heritage Panjang,Beige,M,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely441,Heritage Beige Panjang - L,Heritage Panjang,Beige,L,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely442,Heritage Beige Panjang - XL,Heritage Panjang,Beige,XL,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely443,Heritage Beige Panjang - XXL,Heritage Panjang,Beige,XXL,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely444,Heritage Beige Panjang - XXXL,Heritage Panjang,Beige,XXXL,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely445,Heritage Black Panjang - S,Heritage Panjang,Black,S,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely446,Heritage Black Panjang - M,Heritage Panjang,Black,M,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely447,Heritage Black Panjang - L,Heritage Panjang,Black,L,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely448,Heritage Black Panjang - XL,Heritage Panjang,Black,XL,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely449,Heritage Black Panjang - XXL,Heritage Panjang,Black,XXL,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely450,Heritage Black Panjang - XXXL,Heritage Panjang,Black,XXXL,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely451,Heritage Navy Panjang - S,Heritage Panjang,Navy,S,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely452,Heritage Navy Panjang - M,Heritage Panjang,Navy,M,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely453,Heritage Navy Panjang - L,Heritage Panjang,Navy,L,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely454,Heritage Navy Panjang - XL,Heritage Panjang,Navy,XL,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely455,Heritage Navy Panjang - XXL,Heritage Panjang,Navy,XXL,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely456,Heritage Navy Panjang - XXXL,Heritage Panjang,Navy,XXXL,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely457,Heritage Olive Panjang - S,Heritage Panjang,Olive,S,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely458,Heritage Olive Panjang - M,Heritage Panjang,Olive,M,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely459,Heritage Olive Panjang - L,Heritage Panjang,Olive,L,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely460,Heritage Olive Panjang - XL,Heritage Panjang,Olive,XL,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely461,Heritage Olive Panjang - XXL,Heritage Panjang,Olive,XXL,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely462,Heritage Olive Panjang - XXXL,Heritage Panjang,Olive,XXXL,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,1000,0,1500,,1000,50000
Elyasr Kids,ely463,Heritage Beige Pendek - S,Heritage Pendek,Beige,S,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely464,Heritage Beige Pendek - M,Heritage Pendek,Beige,M,Kemeja Polo,,1500,8500,900,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely465,Heritage Beige Pendek - L,Heritage Pendek,Beige,L,Kemeja Polo,,1500,8500,900,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely466,Heritage Beige Pendek - XL,Heritage Pendek,Beige,XL,Kemeja Polo,,1500,8500,900,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely467,Heritage Beige Pendek - XXL,Heritage Pendek,Beige,XXL,Kemeja Polo,,1500,8500,900,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely468,Heritage Beige Pendek - XXXL,Heritage Pendek,Beige,XXXL,Kemeja Polo,,1500,8500,900,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely469,Heritage Black Pendek - S,Heritage Pendek,Black,S,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely470,Heritage Black Pendek - M,Heritage Pendek,Black,M,Kemeja Polo,,1500,8500,900,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely471,Heritage Black Pendek - L,Heritage Pendek,Black,L,Kemeja Polo,,1500,8500,900,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely472,Heritage Black Pendek - XL,Heritage Pendek,Black,XL,Kemeja Polo,,1500,8500,900,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely473,Heritage Black Pendek - XXL,Heritage Pendek,Black,XXL,Kemeja Polo,,1500,8500,900,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely474,Heritage Black Pendek - XXXL,Heritage Pendek,Black,XXXL,Kemeja Polo,,1500,8500,900,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely475,Heritage Navy Pendek - S,Heritage Pendek,Navy,S,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely476,Heritage Navy Pendek - M,Heritage Pendek,Navy,M,Kemeja Polo,,1500,8500,900,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely477,Heritage Navy Pendek - L,Heritage Pendek,Navy,L,Kemeja Polo,,1500,8500,900,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely478,Heritage Navy Pendek - XL,Heritage Pendek,Navy,XL,Kemeja Polo,,1500,8500,900,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely479,Heritage Navy Pendek - XXL,Heritage Pendek,Navy,XXL,Kemeja Polo,,1500,8500,900,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely480,Heritage Navy Pendek - XXXL,Heritage Pendek,Navy,XXXL,Kemeja Polo,,1500,8500,900,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely481,Heritage Olive Pendek - S,Heritage Pendek,Olive,S,Kemeja Polo,,1500,10000,1200,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely482,Heritage Olive Pendek - M,Heritage Pendek,Olive,M,Kemeja Polo,,1500,8500,900,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely483,Heritage Olive Pendek - L,Heritage Pendek,Olive,L,Kemeja Polo,,1500,8500,900,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely484,Heritage Olive Pendek - XL,Heritage Pendek,Olive,XL,Kemeja Polo,,1500,8500,900,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely485,Heritage Olive Pendek - XXL,Heritage Pendek,Olive,XXL,Kemeja Polo,,1500,8500,900,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely486,Heritage Olive Pendek - XXXL,Heritage Pendek,Olive,XXXL,Kemeja Polo,,1500,8500,900,350,250,400,150,1500,1000,1000,1000,1500,0,0,0,0,0,0,0,500,0,1200,,1000,46722
Elyasr Kids,ely535,Hino Black Panjang - S,Hino Panjang,Black,S,Chinos,18525,2000,9000,0,200,250,200,150,1500,1000,1000,1500,250,2000,0,0,0,0,0,0,0,500,0,,1500,45913
